ATP,B365L,B365W,Best of,CBL,CBW,Comment,Court,Date,EXL,EXW,IWL,IWW,L1,L2,L3,L4,L5,LPts,LRank,Location,Loser,Lsets,PSL,PSW,Round,Series,Surface,Tournament,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,W1,W2,W3,W4,W5,WPts,WRank,Winner,Wsets
16.0,2.2,1.61,3.0,,,Completed,Outdoor,2/23/05,2.2,1.65,2.1,1.5,6.0,5,,,,,56.0,Acapulco,Martin A.,0.0,2.5,1.588,2nd Round,International Gold,Clay,Abierto Mexicano,,,,,,7.0,7,,,,,42.0,Volandri F.,2.0
16.0,1.61,2.2,3.0,1.77,2.0,Completed,Outdoor,2/23/05,1.7,2.1,1.5,2.1,5.0,2,,,,,47.0,Acapulco,Ferrer D.,0.0,1.769,2.1,2nd Round,International Gold,Clay,Abierto Mexicano,,,,,,7.0,6,,,,,97.0,Mantilla F.,2.0
16.0,4.5,1.16,3.0,4.1,1.22,Completed,Outdoor,2/24/05,3.75,1.25,3.3,1.2,0.0,5,,,,,187.0,Acapulco,Devilder N.,0.0,5.15,1.19,2nd Round,International Gold,Clay,Abierto Mexicano,,,,,,6.0,7,,,,,12.0,Canas G.,2.0
16.0,1.3,3.39,3.0,1.28,3.55,Completed,Outdoor,2/24/05,2.0,1.75,1.25,3.0,6.0,3,4,,,,6.0,Acapulco,Moya C.,1.0,1.356,3.41,2nd Round,International Gold,Clay,Abierto Mexicano,,,,,,4.0,6,6,,,,74.0,Puerta M.,2.0
16.0,2.2,1.61,3.0,2.1,1.7,Completed,Outdoor,2/24/05,1.95,1.8,1.7,1.8,5.0,1,,,,,27.0,Acapulco,Novak J.,0.0,2.15,1.741,Quarterfinals,International Gold,Clay,Abierto Mexicano,,,,,,7.0,6,,,,,59.0,Calleri A.,2.0
16.0,2.0,1.72,3.0,1.8,1.97,Completed,Outdoor,2/24/05,1.8,1.95,1.8,1.7,4.0,6,6,,,,97.0,Acapulco,Mantilla F.,1.0,2.1,1.769,Quarterfinals,International Gold,Clay,Abierto Mexicano,,,,,,6.0,3,7,,,,74.0,Puerta M.,2.0
16.0,1.19,4.33,3.0,1.18,4.65,Completed,Outdoor,2/25/05,1.22,3.98,1.15,3.8,6.0,3,4,,,,42.0,Acapulco,Volandri F.,1.0,1.222,4.7,Quarterfinals,International Gold,Clay,Abierto Mexicano,,,,,,4.0,6,6,,,,95.0,Montanes A.,2.0
16.0,2.1,1.66,3.0,1.95,1.8,Completed,Outdoor,2/25/05,1.87,1.87,1.85,1.65,5.0,3,,,,,12.0,Acapulco,Canas G.,0.0,1.952,1.87,Quarterfinals,International Gold,Clay,Abierto Mexicano,,,,,,7.0,6,,,,,39.0,Nadal R.,2.0
16.0,1.19,4.33,3.0,1.25,3.8,Completed,Outdoor,2/26/05,1.3,3.35,1.3,2.7,6.0,6,6,,,,59.0,Acapulco,Calleri A.,1.0,1.313,3.7,Semifinals,International Gold,Clay,Abierto Mexicano,,,,,,7.0,1,7,,,,95.0,Montanes A.,2.0
16.0,3.5,1.28,3.0,3.4,1.3,Completed,Outdoor,2/26/05,3.22,1.32,2.7,1.3,4.0,1,,,,,74.0,Acapulco,Puerta M.,0.0,3.96,1.289,Semifinals,International Gold,Clay,Abierto Mexicano,,,,,,6.0,6,,,,,39.0,Nadal R.,2.0
16.0,5.5,1.12,3.0,5.65,1.13,Completed,Outdoor,2/27/05,5.2,1.15,5.0,1.1,1.0,0,,,,,95.0,Acapulco,Montanes A.,0.0,6.6,1.136,The Final,International Gold,Clay,Abierto Mexicano,,,,,,6.0,6,,,,,39.0,Nadal R.,2.0
17.0,1.53,2.37,3.0,1.55,2.4,Completed,Outdoor,2/21/05,1.55,2.35,1.65,1.85,6.0,6,,,,,41.0,Dubai ,Rochus O.,0.0,1.581,2.52,1st Round,International Gold,Hard,Dubai Duty Free Men's Open,,,,,,7.0,7,,,,,13.0,Robredo T.,2.0
17.0,,,3.0,,,Completed,Outdoor,2/21/05,,,6.0,1.02,0.0,4,,,,,1015.0,Dubai ,Bahrouzyan O.,0.0,35.75,1.019,1st Round,International Gold,Hard,Dubai Duty Free Men's Open,,,,,,6.0,6,,,,,22.0,Hrbaty D.,2.0
17.0,2.87,1.36,3.0,3.2,1.33,Completed,Outdoor,2/21/05,3.12,1.34,2.5,1.35,3.0,4,,,,,44.0,Dubai ,Mayer F.,0.0,3.62,1.326,1st Round,International Gold,Hard,Dubai Duty Free Men's Open,,,,,,6.0,6,,,,,98.0,Ferrero J.C.,2.0
17.0,2.62,1.44,3.0,2.2,1.65,Completed,Outdoor,2/21/05,2.15,1.65,,,2.0,2,,,,,175.0,Dubai ,Voltchkov V.,0.0,2.51,1.585,1st Round,International Gold,Hard,Dubai Duty Free Men's Open,,,,,,6.0,6,,,,,37.0,Verdasco F.,2.0
17.0,3.25,1.28,3.0,2.85,1.4,Completed,Outdoor,2/21/05,2.6,1.45,2.7,1.3,4.0,5,,,,,26.0,Dubai ,Stepanek R.,0.0,3.25,1.377,1st Round,International Gold,Hard,Dubai Duty Free Men's Open,,,,,,6.0,7,,,,,10.0,Agassi A.,2.0
17.0,1.66,2.1,3.0,1.77,2.0,Completed,Outdoor,2/21/05,1.7,2.1,1.65,1.85,4.0,6,,,,,43.0,Dubai ,Beck K.,0.0,1.671,2.29,1st Round,International Gold,Hard,Dubai Duty Free Men's Open,,,,,,6.0,7,,,,,45.0,Berdych T.,2.0
17.0,4.5,1.16,3.0,,,Completed,Outdoor,2/21/05,5.2,1.15,3.0,1.25,0.0,1,,,,,785.0,Dubai ,El Aynaoui Y.,0.0,5.0,1.2,1st Round,International Gold,Hard,Dubai Duty Free Men's Open,,,,,,6.0,6,,,,,40.0,Schuettler R.,2.0
17.0,2.25,1.57,3.0,2.6,1.48,Completed,Outdoor,2/22/05,2.6,1.45,1.85,1.65,2.0,6,3,,,,33.0,Dubai ,Srichaphan P.,1.0,2.61,1.552,1st Round,International Gold,Hard,Dubai Duty Free Men's Open,,,,,,6.0,3,6,,,,20.0,Lopez F.,2.0
17.0,3.0,1.33,3.0,2.85,1.4,Completed,Outdoor,2/22/05,2.6,1.45,,,3.0,5,,,,,141.0,Dubai ,Chiudinelli M.,0.0,3.25,1.377,1st Round,International Gold,Hard,Dubai Duty Free Men's Open,,,,,,6.0,7,,,,,48.0,Andreev I.,2.0
17.0,3.0,1.33,3.0,3.2,1.33,Completed,Outdoor,2/22/05,3.1,1.35,2.7,1.3,3.0,0,,,,,53.0,Dubai ,Santoro F.,0.0,3.61,1.327,1st Round,International Gold,Hard,Dubai Duty Free Men's Open,,,,,,6.0,6,,,,,16.0,Davydenko N.,2.0
17.0,1.61,2.2,3.0,1.65,2.2,Completed,Outdoor,2/22/05,1.6,2.25,1.75,1.75,6.0,1,,,,,25.0,Dubai ,Johansson T.,0.0,1.685,2.26,1st Round,International Gold,Hard,Dubai Duty Free Men's Open,,,,,,7.0,6,,,,,17.0,Youzhny M.,2.0
17.0,1.16,4.5,3.0,1.22,4.1,Completed,Outdoor,2/22/05,1.2,4.25,1.25,3.0,6.0,4,,,,,4.0,Dubai ,Safin M.,0.0,1.182,5.3,1st Round,International Gold,Hard,Dubai Duty Free Men's Open,,,,,,7.0,6,,,,,30.0,Kiefer N.,2.0
17.0,3.2,1.3,3.0,3.1,1.35,Completed,Outdoor,2/22/05,3.1,1.35,2.5,1.35,6.0,6,4,,,,46.0,Dubai ,Rusedski G.,1.0,3.6,1.328,1st Round,International Gold,Hard,Dubai Duty Free Men's Open,,,,,,4.0,7,6,,,,7.0,Henman T.,2.0
17.0,1.36,2.87,3.0,1.35,3.1,Completed,Outdoor,2/22/05,1.37,2.92,1.35,2.5,5.0,4,,,,,31.0,Dubai ,Soderling R.,0.0,1.435,3.0,1st Round,International Gold,Hard,Dubai Duty Free Men's Open,,,,,,7.0,6,,,,,61.0,Lee H.T.,2.0
17.0,11.0,1.02,3.0,12.0,1.02,Completed,Outdoor,2/23/05,12.5,1.01,6.0,1.02,7.0,3,6,,,,278.0,Dubai ,Minar J.,1.0,20.0,1.033,1st Round,International Gold,Hard,Dubai Duty Free Men's Open,,,,,,6.0,6,7,,,,1.0,Federer R.,2.0
17.0,5.0,1.14,3.0,4.1,1.22,Completed,Outdoor,2/23/05,4.06,1.21,3.3,1.2,1.0,4,,,,,108.0,Dubai ,Lisnard J.R.,0.0,4.36,1.249,1st Round,International Gold,Hard,Dubai Duty Free Men's Open,,,,,,6.0,6,,,,,14.0,Ljubicic I.,2.0
17.0,2.1,1.66,3.0,2.15,1.67,Completed,Outdoor,2/23/05,1.95,1.8,1.9,1.6,5.0,3,,,,,22.0,Dubai ,Hrbaty D.,0.0,2.16,1.735,2nd Round,International Gold,Hard,Dubai Duty Free Men's Open,,,,,,7.0,6,,,,,16.0,Davydenko N.,2.0
17.0,1.8,1.9,3.0,1.7,2.1,Completed,Outdoor,2/23/05,1.73,2.03,1.75,1.75,2.0,4,,,,,45.0,Dubai ,Berdych T.,0.0,1.8,2.05,2nd Round,International Gold,Hard,Dubai Duty Free Men's Open,,,,,,6.0,6,,,,,13.0,Robredo T.,2.0
17.0,2.75,1.39,3.0,2.7,1.45,Completed,Outdoor,2/23/05,2.55,1.5,2.3,1.4,1.0,3,,,,,20.0,Dubai ,Lopez F.,0.0,3.0,1.435,2nd Round,International Gold,Hard,Dubai Duty Free Men's Open,,,,,,6.0,6,,,,,10.0,Agassi A.,2.0
17.0,2.62,1.44,3.0,3.0,1.37,Completed,Outdoor,2/23/05,2.9,1.35,2.5,1.35,6.0,1,3,,,,61.0,Dubai ,Lee H.T.,1.0,2.93,1.459,2nd Round,International Gold,Hard,Dubai Duty Free Men's Open,,,,,,2.0,6,6,,,,30.0,Kiefer N.,2.0
17.0,2.62,1.44,3.0,2.45,1.53,Completed,Outdoor,2/24/05,2.35,1.55,2.1,1.5,5.0,4,,,,,40.0,Dubai ,Schuettler R.,0.0,2.72,1.513,2nd Round,International Gold,Hard,Dubai Duty Free Men's Open,,,,,,7.0,6,,,,,17.0,Youzhny M.,2.0
17.0,2.75,1.39,3.0,2.7,1.45,Completed,Outdoor,2/24/05,2.6,1.45,2.3,1.4,7.0,4,6,,,,37.0,Dubai ,Verdasco F.,1.0,2.85,1.481,2nd Round,International Gold,Hard,Dubai Duty Free Men's Open,,,,,,6.0,6,7,,,,14.0,Ljubicic I.,2.0
17.0,3.25,1.33,3.0,3.2,1.33,Completed,Outdoor,2/24/05,3.46,1.28,2.3,1.4,6.0,1,,,,,48.0,Dubai ,Andreev I.,0.0,3.7,1.317,2nd Round,International Gold,Hard,Dubai Duty Free Men's Open,,,,,,7.0,6,,,,,7.0,Henman T.,2.0
17.0,7.0,1.08,3.0,5.5,1.13,Completed,Outdoor,2/24/05,7.19,1.07,3.8,1.15,6.0,3,6,,,,98.0,Dubai ,Ferrero J.C.,1.0,6.1,1.149,2nd Round,International Gold,Hard,Dubai Duty Free Men's Open,,,,,,4.0,6,7,,,,1.0,Federer R.,2.0
17.0,1.72,2.0,3.0,1.75,2.05,Completed,Outdoor,2/25/05,1.75,2.0,1.65,1.85,4.0,4,,,,,30.0,Dubai ,Kiefer N.,0.0,1.746,2.14,Quarterfinals,International Gold,Hard,Dubai Duty Free Men's Open,,,,,,6.0,6,,,,,13.0,Robredo T.,2.0
17.0,1.72,2.0,3.0,1.7,2.1,Completed,Outdoor,2/25/05,1.75,2.0,1.7,1.8,5.0,4,,,,,7.0,Dubai ,Henman T.,0.0,1.75,2.0,Quarterfinals,International Gold,Hard,Dubai Duty Free Men's Open,,,,,,7.0,6,,,,,14.0,Ljubicic I.,2.0
17.0,3.5,1.28,3.0,3.2,1.33,Completed,Outdoor,2/26/05,3.1,1.35,2.7,1.3,4.0,6,,,,,16.0,Dubai ,Davydenko N.,0.0,3.45,1.351,Quarterfinals,International Gold,Hard,Dubai Duty Free Men's Open,,,,,,6.0,7,,,,,10.0,Agassi A.,2.0
17.0,6.5,1.1,3.0,5.25,1.15,Completed,Outdoor,2/26/05,4.65,1.15,3.8,1.15,3.0,5,,,,,17.0,Dubai ,Youzhny M.,0.0,6.25,1.145,Quarterfinals,International Gold,Hard,Dubai Duty Free Men's Open,,,,,,6.0,7,,,,,1.0,Federer R.,2.0
17.0,2.25,1.57,3.0,2.1,1.7,Completed,Outdoor,2/26/05,2.15,1.65,2.2,1.5,4.0,3,,,,,13.0,Dubai ,Robredo T.,0.0,2.46,1.602,Semifinals,International Gold,Hard,Dubai Duty Free Men's Open,,,,,,6.0,6,,,,,14.0,Ljubicic I.,2.0
17.0,3.5,1.28,3.0,3.2,1.33,Completed,Outdoor,2/26/05,3.1,1.35,3.2,1.25,3.0,1,,,,,10.0,Dubai ,Agassi A.,0.0,3.75,1.308,Semifinals,International Gold,Hard,Dubai Duty Free Men's Open,,,,,,6.0,6,,,,,1.0,Federer R.,2.0
17.0,7.0,1.08,3.0,6.0,1.12,Completed,Outdoor,2/27/05,5.5,1.13,4.5,1.1,1.0,7,3,,,,14.0,Dubai ,Ljubicic I.,1.0,6.15,1.146,The Final,International Gold,Hard,Dubai Duty Free Men's Open,,,,,,6.0,6,6,,,,1.0,Federer R.,2.0
18.0,2.2,1.61,3.0,2.0,1.77,Completed,Outdoor,2/21/05,2.1,1.7,1.9,1.6,6.0,4,6,,,,101.0,Scottsdale,Lu Y.H.,1.0,2.1,1.7,1st Round,International,Hard,Channel Open,,,,,,4.0,6,7,,,,88.0,Burgsmuller L.,2.0
18.0,1.5,2.5,3.0,1.45,2.7,Completed,Outdoor,2/21/05,1.48,2.53,1.45,2.2,4.0,1,,,,,114.0,Scottsdale,Moodie W.,0.0,1.568,2.56,1st Round,International,Hard,Channel Open,,,,,,6.0,6,,,,,134.0,Lapentti G.,2.0
18.0,1.83,1.83,3.0,1.88,1.88,Completed,Outdoor,2/21/05,1.75,2.0,1.75,1.75,3.0,6,,,,,133.0,Scottsdale,Bogomolov A.,0.0,1.943,1.877,1st Round,International,Hard,Channel Open,,,,,,6.0,7,,,,,150.0,Salzenstein J.,2.0
18.0,2.0,1.72,3.0,2.1,1.7,Completed,Outdoor,2/21/05,2.12,1.67,2.0,1.55,3.0,6,,,,,106.0,Scottsdale,Vliegen K.,0.0,2.04,1.806,1st Round,International,Hard,Channel Open,,,,,,6.0,7,,,,,149.0,Gimelstob J.,2.0
18.0,,,3.0,,,Completed,Outdoor,2/21/05,,,,,6.0,5,1,,,,427.0,Scottsdale,Kuznetsov A.,1.0,,,1st Round,International,Hard,Channel Open,,,,,,3.0,7,6,,,,71.0,Labadze I.,2.0
18.0,1.3,3.2,3.0,1.28,3.55,Completed,Outdoor,2/22/05,1.35,3.1,1.25,3.0,6.0,3,6,,,,32.0,Scottsdale,Dent T.,1.0,1.299,3.85,1st Round,International,Hard,Channel Open,,,,,,3.0,6,7,,,,99.0,Arthurs W.,2.0
18.0,1.5,2.5,3.0,1.48,2.6,Completed,Outdoor,2/22/05,1.55,2.35,1.5,2.1,4.0,6,,,,,154.0,Scottsdale,Dancevic F.,0.0,1.481,2.85,1st Round,International,Hard,Channel Open,,,,,,6.0,7,,,,,185.0,Weiner G.,2.0
18.0,3.5,1.25,3.0,,,Completed,Outdoor,2/22/05,,,2.5,1.35,3.0,2,,,,,352.0,Scottsdale,Tecau H.,0.0,,,1st Round,International,Hard,Channel Open,,,,,,6.0,6,,,,,65.0,Kim K.,2.0
18.0,7.5,1.06,3.0,7.25,1.08,Completed,Outdoor,2/22/05,6.75,1.1,4.5,1.1,6.0,2,3,,,,565.0,Scottsdale,Evans B.,1.0,10.5,1.077,1st Round,International,Hard,Channel Open,,,,,,3.0,6,6,,,,29.0,Ancic M.,2.0
18.0,,,3.0,1.88,1.88,Completed,Outdoor,2/22/05,,,2.0,1.55,5.0,6,4,,,,104.0,Scottsdale,Behrend T.,1.0,1.781,2.08,1st Round,International,Hard,Channel Open,,,,,,7.0,1,6,,,,201.0,Philippoussis M.,2.0
18.0,2.37,1.53,3.0,2.3,1.6,Completed,Outdoor,2/22/05,2.34,1.56,2.3,1.4,4.0,7,3,,,,303.0,Scottsdale,Kohlmann M.,1.0,2.25,1.69,1st Round,International,Hard,Channel Open,,,,,,6.0,6,6,,,,109.0,Sanguinetti D.,2.0
18.0,,,3.0,3.4,1.3,Completed,Outdoor,2/23/05,3.75,1.25,3.3,1.2,6.0,6,6,,,,188.0,Scottsdale,Reynolds B.,1.0,3.69,1.318,1st Round,International,Hard,Channel Open,,,,,,1.0,7,7,,,,21.0,Spadea V.,2.0
18.0,10.0,1.03,3.0,11.0,1.03,Completed,Outdoor,2/23/05,9.25,1.04,5.5,1.03,3.0,1,,,,,928.0,Scottsdale,Young D.,0.0,17.0,1.04,1st Round,International,Hard,Channel Open,,,,,,6.0,6,,,,,162.0,Goldstein P.,2.0
18.0,1.5,2.5,3.0,1.55,2.4,Completed,Outdoor,2/23/05,1.44,2.67,1.6,1.9,4.0,2,,,,,111.0,Scottsdale,Gambill J.M.,0.0,1.633,2.38,1st Round,International,Hard,Channel Open,,,,,,6.0,6,,,,,100.0,Tipsarevic J.,2.0
18.0,2.1,1.66,3.0,2.3,1.6,Completed,Outdoor,2/23/05,2.3,1.6,2.0,1.55,6.0,5,,,,,57.0,Scottsdale,Carlsen K.,0.0,2.39,1.629,1st Round,International,Hard,Channel Open,,,,,,7.0,7,,,,,155.0,Blake J.,2.0
18.0,1.57,2.25,3.0,1.7,2.1,Completed,Outdoor,2/23/05,1.65,2.1,1.7,1.8,4.0,6,4,,,,113.0,Scottsdale,Morrison J.,1.0,1.649,2.34,1st Round,International,Hard,Channel Open,,,,,,6.0,2,6,,,,83.0,Rochus C.,2.0
18.0,2.2,1.61,3.0,2.0,1.75,Completed,Outdoor,2/23/05,1.85,1.85,1.85,1.65,2.0,7,6,,,,149.0,Scottsdale,Gimelstob J.,1.0,2.15,1.741,2nd Round,International,Hard,Channel Open,,,,,,6.0,6,7,,,,99.0,Arthurs W.,2.0
18.0,,,3.0,,,Completed,Outdoor,2/23/05,,,,,2.0,2,,,,,71.0,Scottsdale,Labadze I.,0.0,1.943,1.877,2nd Round,International,Hard,Channel Open,,,,,,6.0,6,,,,,134.0,Lapentti G.,2.0
18.0,1.66,2.1,3.0,1.67,2.15,Completed,Outdoor,2/23/05,1.7,2.1,1.6,1.9,4.0,4,,,,,88.0,Scottsdale,Burgsmuller L.,0.0,1.595,2.48,2nd Round,International,Hard,Channel Open,,,,,,6.0,6,,,,,185.0,Weiner G.,2.0
18.0,2.62,1.44,3.0,2.8,1.42,Completed,Outdoor,2/24/05,2.75,1.42,2.2,1.45,1.0,6,,,,,201.0,Scottsdale,Philippoussis M.,0.0,3.05,1.417,2nd Round,International,Hard,Channel Open,,,,,,6.0,7,,,,,29.0,Ancic M.,2.0
18.0,1.53,2.37,3.0,1.6,2.3,Completed,Outdoor,2/24/05,1.53,2.4,1.5,2.1,3.0,1,,,,,65.0,Scottsdale,Kim K.,0.0,1.532,2.68,2nd Round,International,Hard,Channel Open,,,,,,6.0,6,,,,,83.0,Rochus C.,2.0
18.0,2.1,1.66,3.0,2.0,1.77,Completed,Outdoor,2/24/05,2.1,1.7,1.9,1.6,6.0,1,4,,,,162.0,Scottsdale,Goldstein P.,1.0,2.07,1.787,2nd Round,International,Hard,Channel Open,,,,,,3.0,6,6,,,,109.0,Sanguinetti D.,2.0
18.0,2.75,1.39,3.0,2.85,1.4,Completed,Outdoor,2/24/05,2.6,1.45,2.7,1.3,4.0,6,4,,,,100.0,Scottsdale,Tipsarevic J.,1.0,2.72,1.513,2nd Round,International,Hard,Channel Open,,,,,,6.0,4,6,,,,21.0,Spadea V.,2.0
18.0,3.39,1.3,3.0,3.2,1.33,Completed,Outdoor,2/25/05,3.1,1.35,2.7,1.3,2.0,4,,,,,150.0,Scottsdale,Salzenstein J.,0.0,3.68,1.319,2nd Round,International,Hard,Channel Open,,,,,,6.0,6,,,,,155.0,Blake J.,2.0
18.0,2.1,1.66,3.0,2.1,1.7,Completed,Outdoor,2/25/05,2.1,1.7,1.85,1.65,4.0,3,,,,,109.0,Scottsdale,Sanguinetti D.,0.0,2.06,1.794,Quarterfinals,International,Hard,Channel Open,,,,,,6.0,6,,,,,83.0,Rochus C.,2.0
18.0,4.5,1.16,3.0,4.1,1.22,Completed,Outdoor,2/25/05,3.75,1.25,3.3,1.2,1.0,4,,,,,134.0,Scottsdale,Lapentti G.,0.0,4.25,1.26,Quarterfinals,International,Hard,Channel Open,,,,,,6.0,6,,,,,29.0,Ancic M.,2.0
18.0,2.5,1.5,3.0,2.4,1.55,Completed,Outdoor,2/25/05,2.15,1.65,2.2,1.45,3.0,6,,,,,185.0,Scottsdale,Weiner G.,0.0,2.56,1.568,Quarterfinals,International,Hard,Channel Open,,,,,,6.0,7,,,,,99.0,Arthurs W.,2.0
18.0,2.25,1.57,3.0,2.1,1.67,Completed,Outdoor,2/26/05,2.15,1.65,2.2,1.45,6.0,1,,,,,155.0,Scottsdale,Blake J.,0.0,2.27,1.68,Quarterfinals,International,Hard,Channel Open,,,,,,7.0,6,,,,,21.0,Spadea V.,2.0
18.0,1.83,1.83,3.0,1.88,1.88,Completed,Outdoor,2/26/05,1.91,1.83,1.8,1.8,5.0,6,,,,,83.0,Scottsdale,Rochus C.,0.0,1.935,1.885,Semifinals,International,Hard,Channel Open,,,,,,7.0,7,,,,,99.0,Arthurs W.,2.0
18.0,2.25,1.57,3.0,2.3,1.6,Completed,Outdoor,2/27/05,2.15,1.65,1.9,1.7,1.0,4,,,,,21.0,Scottsdale,Spadea V.,0.0,2.39,1.629,Semifinals,International,Hard,Channel Open,,,,,,6.0,6,,,,,29.0,Ancic M.,2.0
18.0,1.28,3.25,3.0,1.33,3.2,Completed,Outdoor,2/27/05,1.28,3.46,1.25,3.2,5.0,3,,,,,29.0,Scottsdale,Ancic M.,0.0,1.313,3.7,The Final,International,Hard,Channel Open,,,,,,7.0,6,,,,,99.0,Arthurs W.,2.0
19.0,2.1,1.66,3.0,,,Completed,Outdoor,3/11/05,,,1.9,1.6,3.0,2,,,,,187.0,Indian Wells,Reynolds B.,0.0,1.893,1.926,1st Round,Masters,Hard,Pacific Life Open,,,,,,6.0,6,,,,,81.0,Sargsian S.,2.0
19.0,1.83,1.83,3.0,2.0,1.77,Completed,Outdoor,3/11/05,2.1,1.7,1.7,1.8,2.0,2,,,,,112.0,Indian Wells,Dupuis A.,0.0,2.09,1.775,1st Round,Masters,Hard,Pacific Life Open,,,,,,6.0,6,,,,,88.0,Monaco J.,2.0
19.0,2.62,1.44,3.0,2.4,1.55,Completed,Outdoor,3/11/05,2.67,1.44,2.2,1.45,5.0,4,,,,,108.0,Indian Wells,Morrison J.,0.0,2.75,1.5,1st Round,Masters,Hard,Pacific Life Open,,,,,,7.0,6,,,,,140.0,Monfils G.,2.0
19.0,1.66,2.1,3.0,1.65,2.2,Completed,Outdoor,3/11/05,1.67,2.12,1.55,2.0,0.0,5,,,,,42.0,Indian Wells,Beck K.,0.0,1.685,2.26,1st Round,Masters,Hard,Pacific Life Open,,,,,,6.0,7,,,,,97.0,Enqvist T.,2.0
19.0,3.5,1.28,3.0,3.85,1.25,Completed,Outdoor,3/11/05,4.06,1.21,3.0,1.25,1.0,6,3,,,,119.0,Indian Wells,Tursunov D.,1.0,4.07,1.276,1st Round,Masters,Hard,Pacific Life Open,,,,,,6.0,3,6,,,,59.0,Calleri A.,2.0
19.0,2.75,1.39,3.0,3.0,1.37,Completed,Outdoor,3/11/05,2.92,1.37,2.3,1.4,5.0,4,,,,,51.0,Indian Wells,Zabaleta M.,0.0,3.25,1.377,1st Round,Masters,Hard,Pacific Life Open,,,,,,7.0,6,,,,,39.0,Rochus O.,2.0
19.0,4.5,1.16,3.0,,,Completed,Outdoor,3/11/05,3.9,1.25,3.3,1.2,6.0,4,,,,,367.0,Indian Wells,Odesnik W.,0.0,4.6,1.235,1st Round,Masters,Hard,Pacific Life Open,,,,,,7.0,6,,,,,45.0,Verdasco F.,2.0
19.0,2.1,1.66,3.0,2.15,1.67,Completed,Outdoor,3/11/05,2.1,1.7,1.85,1.65,5.0,3,,,,,43.0,Indian Wells,Mayer F.,0.0,2.31,1.662,1st Round,Masters,Hard,Pacific Life Open,,,,,,7.0,6,,,,,56.0,Carlsen K.,2.0
19.0,2.2,1.61,3.0,2.35,1.57,Completed,Outdoor,3/11/05,2.15,1.65,2.0,1.55,6.0,4,,,,,82.0,Indian Wells,Benneteau J.,0.0,2.51,1.585,1st Round,Masters,Hard,Pacific Life Open,,,,,,7.0,6,,,,,61.0,Karlovic I.,2.0
19.0,3.5,1.28,3.0,3.55,1.28,Completed,Outdoor,3/11/05,3.9,1.25,3.0,1.25,1.0,1,,,,,124.0,Indian Wells,Arazi H.,0.0,3.81,1.302,1st Round,Masters,Hard,Pacific Life Open,,,,,,6.0,6,,,,,48.0,Berdych T.,2.0
19.0,2.62,1.44,3.0,2.6,1.48,Completed,Outdoor,3/11/05,2.6,1.45,2.1,1.5,3.0,3,,,,,46.0,Indian Wells,Andreev I.,0.0,2.84,1.474,1st Round,Masters,Hard,Pacific Life Open,,,,,,6.0,6,,,,,93.0,Ferrero J.C.,2.0
19.0,1.83,1.83,3.0,1.97,1.8,Completed,Outdoor,3/11/05,1.85,1.9,1.75,1.75,3.0,6,6,,,,35.0,Indian Wells,Malisse X.,1.0,1.901,1.917,1st Round,Masters,Hard,Pacific Life Open,,,,,,6.0,4,7,,,,37.0,Mirnyi M.,2.0
19.0,3.5,1.28,3.0,3.0,1.37,Completed,Outdoor,3/11/05,3.46,1.28,2.7,1.3,6.0,5,3,,,,153.0,Indian Wells,Salzenstein J.,1.0,3.38,1.36,1st Round,Masters,Hard,Pacific Life Open,,,,,,3.0,7,6,,,,44.0,Rusedski G.,2.0
19.0,7.0,1.08,3.0,,,Completed,Outdoor,3/11/05,,,4.5,1.1,3.0,2,,,,,820.0,Indian Wells,Young D.,0.0,6.74,1.133,1st Round,Masters,Hard,Pacific Life Open,,,,,,6.0,6,,,,,133.0,Clement A.,2.0
19.0,1.61,2.2,3.0,1.77,2.0,Completed,Outdoor,3/11/05,1.65,2.15,1.55,2.0,1.0,6,,,,,58.0,Indian Wells,Lee H.T.,0.0,1.633,2.38,1st Round,Masters,Hard,Pacific Life Open,,,,,,6.0,7,,,,,158.0,Goldstein P.,2.0
19.0,,,3.0,,,Completed,Outdoor,3/12/05,,,,,1.0,6,,,,,72.0,Indian Wells,Labadze I.,0.0,1.667,2.3,1st Round,Masters,Hard,Pacific Life Open,,,,,,6.0,7,,,,,89.0,Bjorkman J.,2.0
19.0,1.9,1.8,3.0,2.2,1.65,Completed,Outdoor,3/12/05,2.1,1.7,1.8,1.7,6.0,1,,,,,191.0,Indian Wells,Philippoussis M.,0.0,2.28,1.676,1st Round,Masters,Hard,Pacific Life Open,,,,,,7.0,6,,,,,132.0,Carraz G.,2.0
19.0,2.0,1.72,3.0,1.93,1.83,Completed,Outdoor,3/12/05,1.9,1.85,1.75,1.75,5.0,1,,,,,114.0,Indian Wells,Lapentti G.,0.0,1.909,1.909,1st Round,Masters,Hard,Pacific Life Open,,,,,,7.0,6,,,,,64.0,Kim K.,2.0
19.0,4.5,1.16,3.0,4.1,1.22,Completed,Outdoor,3/12/05,,,3.3,1.2,4.0,3,,,,,65.0,Indian Wells,Starace P.,0.0,4.45,1.244,1st Round,Masters,Hard,Pacific Life Open,,,,,,6.0,6,,,,,63.0,Arthurs W.,2.0
